trial_id,target_category,real_category,image
1678,room,computer,computer/img_1019885.jpeg
1678,room,basket,basket/img_99713.jpeg
1678,room,cat,cat/img_131642.jpeg
1679,room,room,room/img_74683.jpeg
1679,room,hand,hand/img_350607.jpeg
1679,room,sand,sand/img_555480.jpeg
1679,room,toy,toy/img_106876.jpeg
1680,room,room,room/img_6699.jpeg
1680,room,toy,toy/img_119078.jpeg
1680,room,car,car/img_356404.jpeg
1680,room,stairs,stairs/img_157707.jpeg
1681,room,room,room/img_552241.jpeg
1681,room,computer,computer/img_251148.jpeg
1681,room,paper,paper/img_565231.jpeg
1681,room,sand,sand/img_366934.jpeg
1682,room,room,room/img_550578.jpeg
1682,room,paper,paper/img_554996.jpeg
1682,room,road,road/img_246395.jpeg
1682,room,toy,toy/img_132632.jpeg
1683,room,room,room/img_20721.jpeg
1683,room,paper,paper/img_83763.jpeg
1683,room,foot,foot/img_39668.jpeg
1683,room,door,door/img_26215.jpeg
1684,room,room,room/img_7260.jpeg
1684,room,road,road/img_10230.jpeg
1684,room,paper,paper/img_83746.jpeg
1684,room,cat,cat/img_3806.jpeg
1685,room,room,room/img_359662.jpeg
1685,room,ball,ball/img_102428.jpeg
1685,room,foot,foot/img_351634.jpeg
1685,room,chair,chair/img_33707.jpeg
1686,room,room,room/img_7151.jpeg
1686,room,ball,ball/img_52574.jpeg
1686,room,foot,foot/img_176806.jpeg
1686,room,chair,chair/img_566632.jpeg
1687,room,room,room/img_4804.jpeg
1687,room,basket,basket/img_345.jpeg
1687,room,foot,foot/img_333448.jpeg
1687,room,crib,crib/img_557119.jpeg
1688,room,room,room/img_114852.jpeg
1688,room,paper,paper/img_565312.jpeg
1688,room,toy,toy/img_123114.jpeg
1688,room,foot,foot/img_368860.jpeg
1689,room,room,room/img_577132.jpeg
1689,room,cat,cat/img_100092.jpeg
1689,room,window,window/img_129144.jpeg
1689,room,car,car/img_98650.jpeg
1690,room,room,room/img_351089.jpeg
1690,room,road,road/img_11061.jpeg
1690,room,chair,chair/img_14102.jpeg
1690,room,paper,paper/img_122504.jpeg
1691,room,room,room/img_106382.jpeg
1691,room,hand,hand/img_68038.jpeg
1691,room,foot,foot/img_39682.jpeg
1691,room,stairs,stairs/img_176786.jpeg
1692,room,room,room/img_85075.jpeg
1692,room,road,road/img_11021.jpeg
1692,room,ground,ground/img_64237.jpeg
1692,room,puzzle,puzzle/img_341509.jpeg
1693,room,room,room/img_85080.jpeg
1693,room,sand,sand/img_564585.jpeg
1693,room,floor,floor/img_104532.jpeg
1693,room,cat,cat/img_100088.jpeg
1694,room,room,room/img_116756.jpeg
1694,room,window,window/img_167788.jpeg
1694,room,sand,sand/img_338985.jpeg
1694,room,stairs,stairs/img_100185.jpeg
1695,room,room,room/img_20667.jpeg
1695,room,window,window/img_43403.jpeg
1695,room,puzzle,puzzle/img_332794.jpeg
1695,room,chair,chair/img_252648.jpeg
1696,room,room,room/img_47526.jpeg
1696,room,kitchen,kitchen/img_577411.jpeg
1696,room,table,table/img_565514.jpeg
1696,room,ball,ball/img_57062.jpeg
1697,room,room,room/img_101488.jpeg
1697,room,kitchen,kitchen/img_33378.jpeg
1697,room,sand,sand/img_331541.jpeg
1697,room,stairs,stairs/img_338690.jpeg
1698,room,room,room/img_577158.jpeg
1698,room,table,table/img_115129.jpeg
1698,room,sand,sand/img_331154.jpeg
1698,room,cat,cat/img_371278.jpeg
1699,room,room,room/img_46403.jpeg
1699,room,basket,basket/img_3759.jpeg
1699,room,road,road/img_246122.jpeg
1699,room,window,window/img_124774.jpeg
1700,sand,sand,sand/img_340195.jpeg
1700,sand,stairs,stairs/img_351182.jpeg
1700,sand,hand,hand/img_34873.jpeg
1700,sand,foot,foot/img_363932.jpeg
1701,sand,sand,sand/img_340675.jpeg
1701,sand,room,room/img_33579.jpeg
1701,sand,chair,chair/img_566662.jpeg
1701,sand,stairs,stairs/img_100071.jpeg
1702,sand,sand,sand/img_564647.jpeg
1702,sand,paper,paper/img_565342.jpeg
1702,sand,toy,toy/img_40778.jpeg
1702,sand,foot,foot/img_351450.jpeg
1703,sand,sand,sand/img_555486.jpeg
1703,sand,kitchen,kitchen/img_89171.jpeg
1703,sand,toy,toy/img_23457.jpeg
1703,sand,foot,foot/img_352772.jpeg
1704,sand,sand,sand/img_339738.jpeg
1704,sand,paper,paper/img_37350.jpeg
1704,sand,ground,ground/img_128240.jpeg
1704,sand,room,room/img_99858.jpeg
1705,sand,sand,sand/img_339287.jpeg
1705,sand,hand,hand/img_77604.jpeg
1705,sand,window,window/img_139725.jpeg
1705,sand,road,road/img_43849.jpeg
1706,sand,sand,sand/img_53360.jpeg
1706,sand,stairs,stairs/img_148524.jpeg
1706,sand,paper,paper/img_364062.jpeg
1706,sand,basket,basket/img_250998.jpeg
1707,sand,sand,sand/img_339621.jpeg
1707,sand,basket,basket/img_26719.jpeg
1707,sand,floor,floor/img_27165.jpeg
1707,sand,road,road/img_553477.jpeg
1708,sand,sand,sand/img_340676.jpeg
1708,sand,ball,ball/img_331493.jpeg
1708,sand,computer,computer/img_1020027.jpeg
1708,sand,crib,crib/img_558549.jpeg
1709,sand,sand,sand/img_554271.jpeg
1709,sand,floor,floor/img_6176.jpeg
1709,sand,paper,paper/img_99787.jpeg
1709,sand,car,car/img_142047.jpeg
1710,sand,sand,sand/img_330682.jpeg
1710,sand,kitchen,kitchen/img_567838.jpeg
1710,sand,room,room/img_552244.jpeg
1710,sand,crib,crib/img_349869.jpeg
1711,sand,sand,sand/img_554229.jpeg
1711,sand,road,road/img_246574.jpeg
1711,sand,cat,cat/img_117193.jpeg
1711,sand,floor,floor/img_253460.jpeg
1712,sand,sand,sand/img_331346.jpeg
1712,sand,car,car/img_331821.jpeg
1712,sand,floor,floor/img_255262.jpeg
1712,sand,basket,basket/img_14372.jpeg
1713,sand,sand,sand/img_554213.jpeg
1713,sand,stairs,stairs/img_104948.jpeg
1713,sand,road,road/img_95937.jpeg
1713,sand,crib,crib/img_333436.jpeg
1714,sand,sand,sand/img_339638.jpeg
1714,sand,toy,toy/img_39540.jpeg
1714,sand,computer,computer/img_549004.jpeg
1714,sand,foot,foot/img_94650.jpeg
1715,sand,sand,sand/img_339482.jpeg
1715,sand,basket,basket/img_331.jpeg
1715,sand,cat,cat/img_3688.jpeg
1715,sand,kitchen,kitchen/img_89366.jpeg
1716,sand,sand,sand/img_564624.jpeg
1716,sand,hand,hand/img_93955.jpeg
1716,sand,cat,cat/img_99750.jpeg
1716,sand,ball,ball/img_33723.jpeg
1717,sand,sand,sand/img_338994.jpeg
1717,sand,stairs,stairs/img_148727.jpeg
1717,sand,paper,paper/img_4012.jpeg
1717,sand,cat,cat/img_3780.jpeg
1718,sand,sand,sand/img_564614.jpeg
1718,sand,car,car/img_573672.jpeg
1718,sand,table,table/img_142713.jpeg
1718,sand,stairs,stairs/img_157797.jpeg
1719,sand,sand,sand/img_564590.jpeg
1719,sand,room,room/img_326212.jpeg
1719,sand,stairs,stairs/img_148698.jpeg
1719,sand,ball,ball/img_152364.jpeg
1720,sand,sand,sand/img_340828.jpeg
1720,sand,floor,floor/img_86157.jpeg
1720,sand,foot,foot/img_148849.jpeg
1720,sand,basket,basket/img_332.jpeg
1721,sand,sand,sand/img_339459.jpeg
1721,sand,room,room/img_569723.jpeg
1721,sand,table,table/img_568750.jpeg
1721,sand,ball,ball/img_19136.jpeg
1722,sand,sand,sand/img_339310.jpeg
1722,sand,road,road/img_70426.jpeg
1722,sand,crib,crib/img_558084.jpeg
1722,sand,floor,floor/img_562998.jpeg
1723,sand,sand,sand/img_339618.jpeg
1723,sand,door,door/img_113575.jpeg
1723,sand,foot,foot/img_561979.jpeg
1723,sand,road,road/img_70408.jpeg
1724,sand,sand,sand/img_339011.jpeg
1724,sand,basket,basket/img_72634.jpeg
1724,sand,chair,chair/img_14407.jpeg
1724,sand,cat,cat/img_88774.jpeg
1725,sand,sand,sand/img_564770.jpeg
1725,sand,chair,chair/img_169291.jpeg
1725,sand,window,window/img_571539.jpeg
1725,sand,toy,toy/img_9433.jpeg
1726,sand,sand,sand/img_339285.jpeg
1726,sand,foot,foot/img_351416.jpeg
1726,sand,stairs,stairs/img_100178.jpeg
1726,sand,computer,computer/img_91152.jpeg
1727,sand,sand,sand/img_555480.jpeg
1727,sand,paper,paper/img_334657.jpeg
1727,sand,computer,computer/img_250984.jpeg
1727,sand,table,table/img_559549.jpeg
1728,sand,sand,sand/img_564594.jpeg
1728,sand,door,door/img_132731.jpeg
1728,sand,floor,floor/img_166340.jpeg
1728,sand,computer,computer/img_1020011.jpeg
1729,sand,sand,sand/img_331562.jpeg
1729,sand,door,door/img_346444.jpeg
1729,sand,floor,floor/img_14772.jpeg
1729,sand,room,room/img_551251.jpeg
1730,sand,sand,sand/img_338997.jpeg
1730,sand,car,car/img_331951.jpeg
1730,sand,ball,ball/img_52673.jpeg
1730,sand,basket,basket/img_14375.jpeg
1731,sand,sand,sand/img_339284.jpeg
1731,sand,road,road/img_70340.jpeg
1731,sand,car,car/img_1547.jpeg
1731,sand,table,table/img_559544.jpeg
1732,sand,sand,sand/img_331273.jpeg
1732,sand,window,window/img_4569.jpeg
1732,sand,basket,basket/img_72630.jpeg
1732,sand,crib,crib/img_129021.jpeg
1733,sand,sand,sand/img_366917.jpeg
1733,sand,computer,computer/img_350779.jpeg
1733,sand,floor,floor/img_104611.jpeg
1733,sand,door,door/img_349824.jpeg
1734,sand,sand,sand/img_366929.jpeg
1734,sand,cat,cat/img_7029.jpeg
1734,sand,hand,hand/img_548209.jpeg
1734,sand,room,room/img_88319.jpeg
1735,sand,sand,sand/img_339323.jpeg
1735,sand,basket,basket/img_72631.jpeg
1735,sand,chair,chair/img_88159.jpeg
1735,sand,paper,paper/img_83793.jpeg
1736,sand,sand,sand/img_53468.jpeg
1736,sand,floor,floor/img_19381.jpeg
1736,sand,hand,hand/img_95474.jpeg
1736,sand,ball,ball/img_66690.jpeg
1737,sand,sand,sand/img_340904.jpeg
1737,sand,crib,crib/img_129025.jpeg
1737,sand,computer,computer/img_549249.jpeg
1737,sand,ground,ground/img_176819.jpeg
1738,sand,sand,sand/img_564601.jpeg
1738,sand,ground,ground/img_148462.jpeg
1738,sand,basket,basket/img_352758.jpeg
1738,sand,crib,crib/img_1019653.jpeg
1739,sand,sand,sand/img_340859.jpeg
1739,sand,ground,ground/img_157374.jpeg
1739,sand,foot,foot/img_175538.jpeg
1739,sand,puzzle,puzzle/img_332595.jpeg
1740,sand,sand,sand/img_338994.jpeg
1740,sand,ground,ground/img_244764.jpeg
1740,sand,table,table/img_559383.jpeg
1740,sand,chair,chair/img_577352.jpeg
1741,sand,sand,sand/img_366919.jpeg
1741,sand,paper,paper/img_364158.jpeg
1741,sand,foot,foot/img_351416.jpeg
1741,sand,car,car/img_51149.jpeg
1742,sand,sand,sand/img_564598.jpeg
1742,sand,road,road/img_246553.jpeg
1742,sand,basket,basket/img_14374.jpeg
1742,sand,table,table/img_28240.jpeg
1743,sand,sand,sand/img_340412.jpeg
1743,sand,chair,chair/img_9217.jpeg
1743,sand,basket,basket/img_330.jpeg
1743,sand,toy,toy/img_47051.jpeg
1744,sand,sand,sand/img_339253.jpeg
1744,sand,chair,chair/img_566631.jpeg
1744,sand,room,room/img_46180.jpeg
1744,sand,toy,toy/img_33076.jpeg
1745,sand,sand,sand/img_340667.jpeg
1745,sand,puzzle,puzzle/img_364793.jpeg
1745,sand,hand,hand/img_9181.jpeg
1745,sand,ball,ball/img_66690.jpeg
1746,sand,sand,sand/img_340509.jpeg
1746,sand,door,door/img_113533.jpeg
1746,sand,puzzle,puzzle/img_341569.jpeg
1746,sand,stairs,stairs/img_344856.jpeg
1747,sand,sand,sand/img_53505.jpeg
1747,sand,kitchen,kitchen/img_552847.jpeg
1747,sand,crib,crib/img_349869.jpeg
1747,sand,car,car/img_44345.jpeg
1748,sand,sand,sand/img_564774.jpeg
1748,sand,toy,toy/img_136721.jpeg
1748,sand,cat,cat/img_158042.jpeg
1748,sand,stairs,stairs/img_148519.jpeg
1749,sand,sand,sand/img_340681.jpeg
1749,sand,toy,toy/img_123096.jpeg
1749,sand,window,window/img_128736.jpeg
1749,sand,computer,computer/img_549467.jpeg
1750,sand,sand,sand/img_366933.jpeg
1750,sand,cat,cat/img_99414.jpeg
1750,sand,puzzle,puzzle/img_332631.jpeg
1750,sand,road,road/img_11148.jpeg
1751,sand,sand,sand/img_339304.jpeg
1751,sand,computer,computer/img_251053.jpeg
1751,sand,hand,hand/img_24242.jpeg
1751,sand,stairs,stairs/img_148684.jpeg
1752,sand,sand,sand/img_339638.jpeg
1752,sand,cat,cat/img_3677.jpeg
1752,sand,kitchen,kitchen/img_19551.jpeg
1752,sand,chair,chair/img_577347.jpeg
1753,sand,sand,sand/img_340559.jpeg
1753,sand,table,table/img_115763.jpeg
1753,sand,door,door/img_136940.jpeg
1753,sand,road,road/img_29260.jpeg
1754,sand,sand,sand/img_339639.jpeg
1754,sand,window,window/img_129675.jpeg
1754,sand,computer,computer/img_351545.jpeg
1754,sand,car,car/img_29347.jpeg
1755,sand,sand,sand/img_564647.jpeg
1755,sand,road,road/img_246584.jpeg
1755,sand,ground,ground/img_105123.jpeg
1755,sand,kitchen,kitchen/img_252895.jpeg
1756,sand,sand,sand/img_340753.jpeg
1756,sand,floor,floor/img_35322.jpeg
1756,sand,room,room/img_39937.jpeg
1756,sand,foot,foot/img_351649.jpeg
1757,sand,sand,sand/img_339740.jpeg
1757,sand,kitchen,kitchen/img_150366.jpeg
1757,sand,basket,basket/img_46386.jpeg
1757,sand,chair,chair/img_338610.jpeg
1758,sand,sand,sand/img_366925.jpeg
1758,sand,table,table/img_559437.jpeg
1758,sand,ball,ball/img_351580.jpeg
1758,sand,toy,toy/img_106883.jpeg
1759,sand,sand,sand/img_564593.jpeg
1759,sand,kitchen,kitchen/img_33396.jpeg
1759,sand,stairs,stairs/img_176773.jpeg
1759,sand,road,road/img_555168.jpeg
1760,sand,sand,sand/img_339598.jpeg
1760,sand,foot,foot/img_558381.jpeg
1760,sand,road,road/img_138221.jpeg
1760,sand,chair,chair/img_93654.jpeg
1761,sand,sand,sand/img_340181.jpeg
1761,sand,kitchen,kitchen/img_103247.jpeg
1761,sand,hand,hand/img_252375.jpeg
1761,sand,stairs,stairs/img_148173.jpeg
1762,sand,sand,sand/img_339744.jpeg
1762,sand,floor,floor/img_140602.jpeg
1762,sand,cat,cat/img_27545.jpeg
1762,sand,door,door/img_151537.jpeg
1763,sand,sand,sand/img_53460.jpeg
1763,sand,ball,ball/img_89801.jpeg
1763,sand,kitchen,kitchen/img_350362.jpeg
1763,sand,door,door/img_37024.jpeg
1764,sand,sand,sand/img_564662.jpeg
1764,sand,car,car/img_80718.jpeg
1764,sand,chair,chair/img_577341.jpeg
1764,sand,basket,basket/img_37426.jpeg
1765,sand,sand,sand/img_331359.jpeg
1765,sand,floor,floor/img_355571.jpeg
1765,sand,road,road/img_246474.jpeg
1765,sand,paper,paper/img_77164.jpeg
1766,sand,sand,sand/img_339618.jpeg
1766,sand,crib,crib/img_558521.jpeg
1766,sand,car,car/img_98617.jpeg
1766,sand,foot,foot/img_351695.jpeg
1767,sand,sand,sand/img_331346.jpeg
1767,sand,foot,foot/img_351433.jpeg
1767,sand,puzzle,puzzle/img_341632.jpeg
1767,sand,window,window/img_344139.jpeg
1768,sand,sand,sand/img_339737.jpeg
1768,sand,crib,crib/img_324573.jpeg
1768,sand,computer,computer/img_549423.jpeg
1768,sand,puzzle,puzzle/img_107993.jpeg
1769,sand,sand,sand/img_339622.jpeg
1769,sand,ground,ground/img_148024.jpeg
1769,sand,crib,crib/img_558283.jpeg
1769,sand,stairs,stairs/img_148652.jpeg
1770,sand,sand,sand/img_331574.jpeg
1770,sand,computer,computer/img_350021.jpeg
1770,sand,window,window/img_372487.jpeg
1770,sand,cat,cat/img_150200.jpeg
1771,sand,sand,sand/img_340752.jpeg
1771,sand,window,window/img_356758.jpeg
1771,sand,paper,paper/img_334680.jpeg
1771,sand,ball,ball/img_34316.jpeg
1772,sand,sand,sand/img_340195.jpeg
1772,sand,stairs,stairs/img_148716.jpeg
1772,sand,room,room/img_30119.jpeg
1772,sand,kitchen,kitchen/img_100046.jpeg
1773,sand,sand,sand/img_339740.jpeg
1773,sand,stairs,stairs/img_157715.jpeg
1773,sand,door,door/img_140516.jpeg
1773,sand,road,road/img_11222.jpeg
1774,sand,sand,sand/img_339695.jpeg
1774,sand,basket,basket/img_251002.jpeg
1774,sand,toy,toy/img_30770.jpeg
1774,sand,car,car/img_29294.jpeg
1775,sand,sand,sand/img_340828.jpeg
1775,sand,kitchen,kitchen/img_89208.jpeg
1775,sand,toy,toy/img_119207.jpeg
1775,sand,stairs,stairs/img_157793.jpeg
1776,sand,sand,sand/img_331346.jpeg
1776,sand,puzzle,puzzle/img_554420.jpeg
1776,sand,basket,basket/img_330.jpeg
1776,sand,window,window/img_372085.jpeg
1777,sand,sand,sand/img_53498.jpeg
1777,sand,computer,computer/img_1020200.jpeg
1777,sand,kitchen,kitchen/img_335988.jpeg
1777,sand,ground,ground/img_177085.jpeg
1778,sand,sand,sand/img_339460.jpeg
1778,sand,stairs,stairs/img_158121.jpeg
1778,sand,paper,paper/img_122492.jpeg
1778,sand,chair,chair/img_338686.jpeg
1779,sand,sand,sand/img_555486.jpeg
1779,sand,car,car/img_2904.jpeg
1779,sand,floor,floor/img_564953.jpeg
1779,sand,crib,crib/img_558689.jpeg
1780,sand,sand,sand/img_340904.jpeg
1780,sand,hand,hand/img_46495.jpeg
1780,sand,toy,toy/img_32450.jpeg
1780,sand,window,window/img_43367.jpeg
1781,sand,sand,sand/img_340189.jpeg
1781,sand,ball,ball/img_84835.jpeg
1781,sand,ground,ground/img_1004524.jpeg
1781,sand,door,door/img_23301.jpeg
1782,sand,sand,sand/img_340192.jpeg
1782,sand,room,room/img_552338.jpeg
1782,sand,ball,ball/img_90702.jpeg
1782,sand,crib,crib/img_558844.jpeg
1783,sand,sand,sand/img_331540.jpeg
1783,sand,cat,cat/img_158055.jpeg
1783,sand,ball,ball/img_89820.jpeg
1783,sand,computer,computer/img_1020065.jpeg
1784,sand,sand,sand/img_366929.jpeg
1784,sand,crib,crib/img_327583.jpeg
1784,sand,window,window/img_571371.jpeg
1784,sand,foot,foot/img_339689.jpeg
1785,sand,sand,sand/img_340665.jpeg
1785,sand,basket,basket/img_50194.jpeg
1785,sand,ball,ball/img_90698.jpeg
1785,sand,puzzle,puzzle/img_557336.jpeg
1786,sand,sand,sand/img_564609.jpeg
1786,sand,window,window/img_126190.jpeg
1786,sand,chair,chair/img_69831.jpeg
1786,sand,stairs,stairs/img_1001824.jpeg
1787,sand,sand,sand/img_340828.jpeg
1787,sand,kitchen,kitchen/img_571714.jpeg
1787,sand,crib,crib/img_558841.jpeg
1787,sand,paper,paper/img_361046.jpeg
1788,sand,sand,sand/img_554213.jpeg
1788,sand,ball,ball/img_84990.jpeg
1788,sand,ground,ground/img_106939.jpeg
1788,sand,car,car/img_142206.jpeg
1789,sand,sand,sand/img_331558.jpeg
1789,sand,toy,toy/img_83380.jpeg
1789,sand,chair,chair/img_252619.jpeg
1789,sand,cat,cat/img_8158.jpeg
1790,sand,sand,sand/img_554268.jpeg
1790,sand,floor,floor/img_72645.jpeg
1790,sand,road,road/img_11070.jpeg
1790,sand,kitchen,kitchen/img_114912.jpeg
1791,sand,sand,sand/img_564775.jpeg
1791,sand,car,car/img_546788.jpeg
1791,sand,table,table/img_570020.jpeg
1791,sand,paper,paper/img_334579.jpeg
1792,sand,sand,sand/img_339286.jpeg
1792,sand,computer,computer/img_549101.jpeg
1792,sand,hand,hand/img_53842.jpeg
1792,sand,toy,toy/img_14179.jpeg
1793,sand,sand,sand/img_339415.jpeg
1793,sand,puzzle,puzzle/img_363109.jpeg
1793,sand,cat,cat/img_371240.jpeg
1793,sand,ball,ball/img_59397.jpeg
1794,sand,sand,sand/img_331388.jpeg
1794,sand,stairs,stairs/img_93333.jpeg
1794,sand,chair,chair/img_566259.jpeg
1794,sand,ball,ball/img_107822.jpeg
1795,sand,sand,sand/img_330986.jpeg
1795,sand,window,window/img_124610.jpeg
1795,sand,cat,cat/img_157971.jpeg
1795,sand,paper,paper/img_334696.jpeg
1796,sand,sand,sand/img_340676.jpeg
1796,sand,toy,toy/img_99061.jpeg
1796,sand,crib,crib/img_558530.jpeg
1796,sand,ball,ball/img_19178.jpeg
1797,sand,sand,sand/img_339327.jpeg
1797,sand,floor,floor/img_6033.jpeg
1797,sand,chair,chair/img_577357.jpeg
1797,sand,window,window/img_128997.jpeg
1798,sand,sand,sand/img_339251.jpeg
1798,sand,ball,ball/img_143837.jpeg
1798,sand,crib,crib/img_558283.jpeg
1798,sand,floor,floor/img_1003729.jpeg
1799,sand,sand,sand/img_331339.jpeg
1799,sand,toy,toy/img_82821.jpeg
1799,sand,ground,ground/img_64233.jpeg
1799,sand,window,window/img_43412.jpeg
1800,stairs,stairs,stairs/img_354969.jpeg
1800,stairs,road,road/img_330558.jpeg
1800,stairs,kitchen,kitchen/img_89388.jpeg
1800,stairs,computer,computer/img_548955.jpeg
1801,stairs,stairs,stairs/img_104942.jpeg
1801,stairs,paper,paper/img_565251.jpeg
1801,stairs,basket,basket/img_251034.jpeg
1801,stairs,toy,toy/img_83525.jpeg
1802,stairs,stairs,stairs/img_1001552.jpeg
1802,stairs,car,car/img_142040.jpeg
1802,stairs,crib,crib/img_558556.jpeg
1802,stairs,cat,cat/img_371056.jpeg
1803,stairs,stairs,stairs/img_148536.jpeg
1803,stairs,basket,basket/img_37531.jpeg
1803,stairs,room,room/img_34894.jpeg
1803,stairs,hand,hand/img_254018.jpeg
1804,stairs,stairs,stairs/img_157909.jpeg
1804,stairs,door,door/img_328574.jpeg
1804,stairs,foot,foot/img_145025.jpeg
1804,stairs,crib,crib/img_558836.jpeg
1805,stairs,stairs,stairs/img_117070.jpeg
1805,stairs,computer,computer/img_1020105.jpeg
1805,stairs,room,room/img_46175.jpeg
1805,stairs,road,road/img_11110.jpeg
1806,stairs,stairs,stairs/img_550760.jpeg
1806,stairs,computer,computer/img_350140.jpeg
1806,stairs,foot,foot/img_37202.jpeg
1806,stairs,hand,hand/img_574047.jpeg
1807,stairs,stairs,stairs/img_354967.jpeg
1807,stairs,toy,toy/img_33132.jpeg
1807,stairs,road,road/img_16394.jpeg
1807,stairs,computer,computer/img_549043.jpeg
1808,stairs,stairs,stairs/img_158169.jpeg
1808,stairs,hand,hand/img_52827.jpeg
1808,stairs,kitchen,kitchen/img_567793.jpeg
1808,stairs,crib,crib/img_558776.jpeg
1809,stairs,stairs,stairs/img_158121.jpeg
1809,stairs,room,room/img_88368.jpeg
1809,stairs,window,window/img_43322.jpeg
1809,stairs,hand,hand/img_95650.jpeg
1810,stairs,stairs,stairs/img_93842.jpeg
1810,stairs,puzzle,puzzle/img_341808.jpeg
1810,stairs,foot,foot/img_364648.jpeg
1810,stairs,basket,basket/img_68318.jpeg
1811,stairs,stairs,stairs/img_327235.jpeg
1811,stairs,ground,ground/img_12354.jpeg
1811,stairs,car,car/img_330173.jpeg
1811,stairs,toy,toy/img_101743.jpeg
1812,stairs,stairs,stairs/img_1001907.jpeg
1812,stairs,puzzle,puzzle/img_355752.jpeg
1812,stairs,room,room/img_577139.jpeg
1812,stairs,car,car/img_1547.jpeg
1813,stairs,stairs,stairs/img_100187.jpeg
1813,stairs,basket,basket/img_251003.jpeg
1813,stairs,table,table/img_550587.jpeg
1813,stairs,puzzle,puzzle/img_557481.jpeg
1814,stairs,stairs,stairs/img_1001892.jpeg
1814,stairs,window,window/img_1020715.jpeg
1814,stairs,table,table/img_115751.jpeg
1814,stairs,floor,floor/img_140605.jpeg
1815,stairs,stairs,stairs/img_148684.jpeg
1815,stairs,window,window/img_334350.jpeg
1815,stairs,floor,floor/img_33230.jpeg
1815,stairs,sand,sand/img_331327.jpeg
1816,stairs,stairs,stairs/img_1001551.jpeg
1816,stairs,table,table/img_172766.jpeg
1816,stairs,ground,ground/img_12263.jpeg
1816,stairs,basket,basket/img_14158.jpeg
1817,stairs,stairs,stairs/img_148682.jpeg
1817,stairs,toy,toy/img_72822.jpeg
1817,stairs,floor,floor/img_86086.jpeg
1817,stairs,chair,chair/img_108172.jpeg
1818,stairs,stairs,stairs/img_338697.jpeg
1818,stairs,sand,sand/img_339740.jpeg
1818,stairs,window,window/img_163387.jpeg
1818,stairs,foot,foot/img_175916.jpeg
1819,stairs,stairs,stairs/img_157709.jpeg
1819,stairs,table,table/img_1002063.jpeg
1819,stairs,floor,floor/img_33245.jpeg
1819,stairs,kitchen,kitchen/img_552183.jpeg
1820,stairs,stairs,stairs/img_100141.jpeg
1820,stairs,paper,paper/img_565600.jpeg
1820,stairs,door,door/img_172363.jpeg
1820,stairs,window,window/img_361214.jpeg
1821,stairs,stairs,stairs/img_93843.jpeg
1821,stairs,kitchen,kitchen/img_114918.jpeg
1821,stairs,cat,cat/img_24278.jpeg
1821,stairs,hand,hand/img_371176.jpeg
1822,stairs,stairs,stairs/img_351115.jpeg
1822,stairs,door,door/img_345596.jpeg
1822,stairs,road,road/img_94568.jpeg
1822,stairs,table,table/img_565403.jpeg
1823,stairs,stairs,stairs/img_28825.jpeg
1823,stairs,window,window/img_139723.jpeg
1823,stairs,floor,floor/img_106973.jpeg
1823,stairs,ball,ball/img_331496.jpeg
1824,stairs,stairs,stairs/img_351198.jpeg
1824,stairs,floor,floor/img_6143.jpeg
1824,stairs,ground,ground/img_176591.jpeg
1824,stairs,chair,chair/img_101195.jpeg
1825,stairs,stairs,stairs/img_100186.jpeg
1825,stairs,kitchen,kitchen/img_107719.jpeg
1825,stairs,sand,sand/img_340189.jpeg
1825,stairs,crib,crib/img_558510.jpeg
1826,stairs,stairs,stairs/img_148624.jpeg
1826,stairs,window,window/img_138978.jpeg
1826,stairs,ball,ball/img_23349.jpeg
1826,stairs,road,road/img_95734.jpeg
1827,stairs,stairs,stairs/img_157709.jpeg
1827,stairs,puzzle,puzzle/img_341514.jpeg
1827,stairs,table,table/img_559357.jpeg
1827,stairs,room,room/img_33615.jpeg
1828,stairs,stairs,stairs/img_327250.jpeg
1828,stairs,window,window/img_177647.jpeg
1828,stairs,door,door/img_176444.jpeg
1828,stairs,floor,floor/img_104588.jpeg
1829,stairs,stairs,stairs/img_1001829.jpeg
1829,stairs,road,road/img_144923.jpeg
1829,stairs,foot,foot/img_178314.jpeg
1829,stairs,hand,hand/img_95423.jpeg
1830,stairs,stairs,stairs/img_158080.jpeg
1830,stairs,toy,toy/img_106744.jpeg
1830,stairs,car,car/img_36066.jpeg
1830,stairs,basket,basket/img_14374.jpeg
1831,stairs,stairs,stairs/img_152458.jpeg
1831,stairs,sand,sand/img_330873.jpeg
1831,stairs,door,door/img_15277.jpeg
1831,stairs,foot,foot/img_175724.jpeg
1832,stairs,stairs,stairs/img_148651.jpeg
1832,stairs,foot,foot/img_175813.jpeg
1832,stairs,road,road/img_44232.jpeg
1832,stairs,ground,ground/img_244914.jpeg
1833,stairs,stairs,stairs/img_148306.jpeg
1833,stairs,ground,ground/img_65088.jpeg
1833,stairs,foot,foot/img_362000.jpeg
1833,stairs,hand,hand/img_72493.jpeg
1834,stairs,stairs,stairs/img_247705.jpeg
1834,stairs,crib,crib/img_558679.jpeg
1834,stairs,puzzle,puzzle/img_355744.jpeg
1834,stairs,door,door/img_68437.jpeg
1835,stairs,stairs,stairs/img_158097.jpeg
1835,stairs,road,road/img_137859.jpeg
1835,stairs,ground,ground/img_65491.jpeg
1835,stairs,floor,floor/img_3209.jpeg
1836,stairs,stairs,stairs/img_157748.jpeg
1836,stairs,hand,hand/img_52850.jpeg
